Time;20230815_CLBGA_PER2_1;20230815_CLBGA_PER2_2;20230815_CLBGA_PER2_3;20230815_IMR5_PER2_1;20230815_IMR5_PER2_2;20230815_IMR5_PER2_3;20230815_NGP_PER2_1;20230815_NGP_PER2_2;20230815_NGP_PER2_3;20230815_SKNBE_PER2_1;20230815_SKNBE_PER2_2;20230815_SKNBE_PER2_3;20230815_SKNSH_PER2_1;20230808_CLBGA_PER2_1;20230808_CLBGA_PER2_2;20230808_CLBGA_PER2_3;20230808_NGP_PER2_1;20230808_NGP_PER2_2;20230808_NGP_PER2_3;20230808_SKNAS_PER2_1;20230808_SKNAS_PER2_2;20230808_SKNBE_PER2_1;20230808_SKNBE_PER2_2;20230808_SKNBE_PER2_3;20230808_SKNSH_PER2_1;20230808_SKNSH_PER2_2;20230808_SKNSH_PER2_3;20220705_GIMEN_PER2_1;20220705_GIMEN_PER2_2;20220705_GIMEN_PER2_3;20220705_Kelly_PER2_1;20220705_Kelly_PER2_2;20220705_Kelly_PER2_3;20220705_SY5Y_PER2_1;20220705_SY5Y_PER2_2;20220628_Kelly_PER2_1;20220628_Kelly_PER2_2;20220628_Kelly_PER2_3;20210601_SY5Y_PER2_1;20210601_SY5Y_PER2_2;20210601_SY5Y_PER2_3;20210309_IMR5_PER2_1;20210309_IMR5_PER2_2;20210309_IMR5_PER2_3
47;1334.84;1221.45;1144.65;331.124;311.517;433.909;27596.2;29121.6;24108;55.2218;29.4609;70.8772;1710.05;1520.12;1021.21;1019.18;12498.5;6583.4;8757.08;874.171;1377.03;52.2993;18.4443;64.0972;1489.29;1195.15;1655.06;257.83;330.542;252.202;13.1338;44.9652;16.3393;1483.69;1328.25;16.6068;53.1623;22.2216;46.4265;20.2539;60.3839;110.338;244.58;149.14
47.1667;1336.91;1229.5;1148.81;330.452;315.012;432.297;27475.8;29054.1;23670.2;54.3478;30.6288;70.4197;1702.2;1532.3;1018.34;1025.05;12494.2;6607.16;8768.53;879.24;1373.73;50.1451;19.1939;66.7537;1508.96;1198.44;1659.44;261.298;332.115;247.818;13.5096;43.3912;16.2229;1500.37;1333.7;17.3312;54.2507;21.9961;45.9288;21.3971;61.2768;111.198;251.398;152.563
47.3333;1350.21;1236.47;1157.56;335.755;314.718;436.633;27374;28926.2;23293;56.2106;29.8181;72.8226;1719.19;1532.64;1018.12;1029.21;12543.7;6602.29;8757.42;876.244;1367.15;50.708;19.058;64.9556;1507.65;1192.6;1640.37;254.824;333.285;249.582;13.0867;44.1337;16.0831;1512.67;1341.86;17.1686;52.1149;23.015;46.4104;20.8805;62.3209;113.371;249.416;151.201
47.5;1352.24;1242.08;1160.23;334.353;312.578;440.525;27491.1;28796.9;22853;54.2936;28.2588;74.398;1739.03;1539.42;1027.73;1034.08;12545.3;6634.07;8788.83;882.043;1391.35;49.1694;18.7591;63.6233;1515.54;1200.56;1636.44;257.235;329.943;247.761;13.5065;43.7675;15.0724;1513.21;1350.98;17.0702;54.6927;22.0046;46.8489;20.5847;62.173;111.835;251.402;149.326
47.6667;1362.99;1244.98;1161.65;336.325;318.025;441.836;27443.4;28924.8;22611.9;54.7776;30.0542;71.2617;1757.65;1552.06;1030.52;1035.68;12551.7;6639.66;8786.32;893.135;1388.99;48.3632;18.2312;67.418;1523.81;1196.01;1641.99;255.884;328.13;247.424;11.8376;44.3311;15.1016;1519.15;1349.41;17.4625;53.3033;21.6;46.8649;21.4873;61.3351;111.973;250.371;148.783
47.8333;1370.21;1258.7;1182.1;340.327;316.303;439.961;27522.4;28836.5;22561.5;55.5136;29.2103;71.8146;1779.9;1552.81;1042.37;1039.94;12571.1;6653.54;8772.48;899.027;1403.66;51.8284;18.146;66.334;1511.2;1204.99;1651.91;253.005;331.052;244.756;12.3569;43.1033;15.1255;1524.99;1370.43;17.3219;54.1987;21.5392;45.8728;20.2853;61.8432;113.172;249.295;150.694
48;1377.28;1259.48;1182.72;342.95;314.121;439.305;27676.6;28842.5;22549.5;54.0796;29.788;68.8444;1792.44;1555.02;1042.53;1045.04;12573.5;6652.46;8763.55;900.033;1421.26;51.4114;18.2214;64.0685;1527.73;1202.16;1643.92;253.5;326.297;245.224;12.4284;43.3121;15.3068;1541.07;1369.66;17.0596;52.6969;22.0984;45.6262;20.9374;62.1693;112.048;250.875;150.602
48.1667;1390.33;1270.72;1188.02;337.856;323.397;444.39;27742.9;28909.4;22641;54.6996;27.7002;74.4333;1804.98;1567.64;1049.89;1050.31;12597.9;6659.47;8765.45;906.625;1412.04;51.1202;17.4662;65.2969;1526.11;1205.21;1649.92;251.175;326.964;243.449;12.6389;43.5033;15.1535;1541.07;1373.14;17.0733;54.0322;21.9223;46.4322;21.3039;61.0065;111.678;251.633;150.167
48.3333;1395.24;1266.22;1193.72;343.394;316.899;446.8;27771.3;28871.8;22829.6;53.8245;28.3973;73.0631;1821.89;1578.46;1056.95;1050.16;12638;6676.2;8827.25;909.109;1419.77;52.7865;18.2815;66.2984;1536.22;1200.66;1632.97;255.17;323.121;244.218;12.1129;42.7684;14.9875;1540.21;1385.9;17.7333;52.6491;21.4894;46.1051;20.214;60.8442;113.395;250.62;150.512
48.5;1408;1278.37;1197.79;343.053;321.279;440.998;28014.2;28858.3;22874.6;57.203;30.2194;73.0097;1843.09;1575.85;1062.69;1052.18;12636.2;6688.23;8775.63;912.908;1422.37;50.2357;18.2011;65.898;1523.32;1201.87;1639.91;252.012;325.136;241.702;12.6424;42.4513;15.8085;1555.38;1388.69;17.8332;55.1393;21.4243;47.4838;20.4608;63.2824;112.373;253.637;150.806
48.6667;1404.68;1274.07;1205.21;345.881;316.953;440.693;28032.2;28761.9;22886.9;54.1591;30.1082;71.2452;1854.43;1594.34;1068.36;1064.75;12646.6;6713.03;8778.06;915.389;1435.37;53.3678;17.8802;65.1789;1541.17;1192.39;1653.39;252.184;326.327;240.852;13.3886;42.6747;14.5195;1552.35;1401.75;16.7296;52.2056;20.9836;46.7315;20.1758;59.9495;113.201;253.208;151.498
48.8333;1417.96;1291.74;1208.07;343.507;322.081;445.72;28046.7;28749.8;22956;55.814;29.5014;72.9452;1868.59;1578.9;1071.07;1062.26;12691.1;6742.46;8793.35;921.535;1444;50.672;19.096;64.65;1548.18;1211.71;1660.29;251.842;324.326;242.687;11.9938;41.94;14.053;1565.02;1400.54;17.7629;52.8915;21.7;46.4312;20.4226;64.139;115.918;255.847;150.535
49;1419.69;1296.67;1217.65;346.674;327.931;445.844;28249.4;28794.4;22859.3;55.1782;28.9377;71.0554;1897.66;1583.75;1082.84;1067.96;12696.7;6732.2;8793.96;927.568;1449.82;52.2015;18.0698;66.5544;1545.53;1211.59;1644.71;250.159;326.035;240.99;11.8484;42.1688;15.6802;1567.74;1414.15;18.9103;53.9765;21.5719;46.9352;21.2775;64.3257;114.544;254.005;148.444
49.1667;1432.64;1309.73;1227.38;347.17;321.759;450.561;28294.7;28997.4;22855;53.6498;29.2756;70.852;1919.43;1598.96;1079.53;1074.01;12745.7;6752.75;8803.43;935.317;1467.68;50.6471;18.6034;65.1426;1560.79;1209.01;1651.66;252.989;322.796;237.631;12.3886;40.4409;15.4481;1575.58;1414.43;17.1278;53.228;22.4158;44.6646;20.7249;62.0432;113.407;257.833;150.511
49.3333;1437.52;1310.28;1222.7;350.427;326.974;449.291;28132.5;28967.4;22707.2;54.3145;28.4702;70.8905;1940.09;1600.64;1080.57;1076.96;12740.3;6770.56;8815.77;936.32;1476.15;51.6973;18.1908;66.3394;1560.01;1212.47;1655.67;249.399;321.848;238.745;12.575;42.3127;14.705;1582.19;1418.07;17.906;53.5451;22.1572;44.7415;20.0158;61.4541;115.059;259.986;149.786
49.5;1452.28;1324.69;1240.58;351.246;328.121;446.066;28395.6;28973.6;22544.6;55.4466;29.7774;71.0809;1961.57;1598.8;1095.77;1080.36;12762.6;6758.97;8800.17;946.929;1478.05;51.339;18.2411;67.3489;1561.19;1226.55;1656.97;247.303;322.786;237.509;12.2106;40.8025;15.1565;1593.09;1423.98;17.4067;54.2789;22.4596;46.9349;21.0837;62.482;116.065;258.222;149.078
49.6667;1458.69;1332.29;1240.86;348.131;323.525;449.464;28645.7;28932.9;22518;53.507;28.2976;70.6611;1978.73;1617.57;1099.69;1086.27;12800.9;6813.08;8828.54;958.668;1480.19;52.4644;17.0003;67.6946;1562.79;1221.99;1647.48;247.704;326.027;238.835;11.848;41.0989;15.2684;1589.72;1438.47;17.0972;54.1761;21.7554;47.3181;21.8513;63.6557;112.758;258.43;150.924
49.8333;1459.12;1324.86;1245.8;349.501;330.041;453.949;28748;29109.5;22476.9;54.6928;28.3119;68.6675;1995.54;1616.83;1111.24;1082.04;12827.9;6805.84;8821.76;963.473;1509.18;52.1355;18.7642;68.8799;1573.97;1234.19;1663.3;247.862;322.67;238.516;11.936;39.7454;14.5621;1611.83;1441.49;18.003;53.7385;22.9571;46.5977;20.6187;63.7868;114.317;258.061;150.001
50;1473.09;1346.95;1259.53;350.42;330.834;453.607;28857.5;28944.2;22403.8;54.9729;28.9737;69.1441;2014.55;1627.53;1101.77;1084.95;12793.6;6845.66;8833.81;964.898;1487.67;50.4011;18.4694;67.216;1596.08;1233.19;1659.61;248.042;323.978;239.175;11.9017;39.2964;14.8337;1613.04;1450.43;17.4429;54.7981;23.8658;46.415;20.7291;62.1833;114.352;260.385;150.909
50.1667;1480.33;1352.86;1264.9;353.663;333.416;453.124;29000.9;28843.2;22336.8;53.7853;29.7648;70.4798;2034.72;1633.3;1104.07;1092.96;12873.5;6850.52;8829.79;962.689;1509.25;51.0449;17.9465;68.9941;1596.12;1228.37;1674.98;244.07;320.238;238.627;12.598;41.6913;14.2729;1602.35;1449.17;18.0237;53.4772;22.2958;48.1985;21.0463;63.2902;114.132;260.282;153.277
50.3333;1486.94;1349.1;1268.61;350.646;330.305;454.419;28722.7;28997.4;22434.3;54.5763;29.4088;70.1322;2043.56;1619.82;1108.73;1097.47;12873.4;6860.79;8835.01;969.268;1514.53;52.038;19.1342;69.3114;1592.68;1238.28;1659.36;244.668;319.819;234.328;11.029;41.5471;14.7935;1610.03;1458.97;17.2506;52.9155;23.1418;48.1664;20.6767;63.0375;116.249;265.982;152.814
50.5;1495.69;1364.26;1276.23;361.294;335.134;458.247;28600.9;28930.8;22491.9;53.3666;27.3694;68.6827;2073.84;1644.41;1121.13;1098.7;12904.5;6877.41;8845.33;977.279;1527.19;49.8187;17.9443;69.1661;1599.98;1238.42;1677.49;242.996;322.254;232.7;12.0803;39.5092;14.1218;1617.96;1460.07;17.8533;54.8776;22.3462;47.9529;20.9481;60.9965;115.905;263.807;151.737
50.6667;1494.7;1369.29;1287.56;354.763;334.198;455.883;28523.4;28661.1;22672.2;53.674;28.7339;67.4444;2095.88;1647.18;1132.11;1099.33;12927;6903.43;8862.44;978.915;1528.09;52.76;18.7117;66.2804;1609.06;1254.49;1682.92;245.295;317.516;233.132;11.3322;39.4437;14.3492;1624.34;1462.45;17.6627;54.1836;22.3057;47.0727;21.9297;63.1981;116.679;263.197;156.805
50.8333;1509.14;1381.63;1281.61;353.957;333.691;463.13;28528.5;28423.6;22864.1;53.4057;29.0011;67.1269;2112.29;1641.2;1122.42;1106.94;12957;6918.42;8880.61;984.9;1540.27;50.8061;18.4892;67.3062;1617.61;1249.49;1677.37;241.159;319.957;238.664;11.8356;38.6817;14.5159;1640.56;1461.36;18.298;55.6205;22.5379;46.7135;21.583;62.4766;114.833;266.534;157.629
51;1516.08;1386.66;1292.96;361.554;335.494;461.575;28315.8;28352.6;23058.7;54.5542;28.8642;67.8548;2138.6;1658.29;1138.39;1120.41;12969.3;6938.33;8891.72;990.369;1540.8;50.7665;18.8104;68.3903;1623.73;1254.37;1686.48;245.746;318.873;231.956;11.9653;40.4029;12.9038;1639.38;1467.48;18.0358;55.4087;22.2731;46.6318;21.3407;63.9249;114.759;265.123;159.051
51.1667;1509.76;1397;1301.2;358.293;335.638;456.802;28176.7;28187.1;23097.3;53.6421;28.9643;68.6225;2143.49;1656.29;1139.61;1111.19;13017.4;6943.16;8901.56;996.139;1559.9;51.6307;19.2291;65.6062;1638.14;1262.4;1686.92;244.221;318.659;233.708;10.7119;38.5764;14.3283;1640.27;1466.9;18.4526;55.4248;21.5345;47.5085;21.2889;63.1042;114.204;264.925;162.879
51.3333;1526.12;1399.16;1312.84;356.888;338.215;465.78;27922.6;28085.7;23275.8;52.9082;29.6165;69.4892;2172.87;1669.24;1143.3;1114.63;13033.6;6969.07;8912.47;1003.48;1561.85;50.9551;17.1963;67.9208;1645.27;1261.93;1690.96;243.963;318.582;233.019;10.8827;41.5149;14.6025;1637.84;1468.62;17.254;55.1781;22.1661;46.5854;21.9574;62.9307;115.801;267.346;164.851
51.5;1527.13;1412.27;1307.38;363.46;344.032;471.478;28024.5;27964.2;23631.6;54.9827;28.3735;67.1236;2192.39;1665.01;1149.73;1117.56;13084.3;7001.9;8898.49;998.809;1578.34;51.7915;18.3453;65.7342;1653.35;1272.09;1696.92;239.768;320.365;232.482;11.5364;39.227;14.2295;1651.24;1473.97;18.3695;53.6748;22.8791;47.7438;22.5344;64.1921;116.302;268.392;165.122
51.6667;1542.07;1414.44;1321.59;362.601;344.826;464.495;28070.7;28027.5;23843.9;53.5086;27.9705;68.1949;2208.02;1682.58;1159.18;1115.21;13087;7008.12;8873.2;1001.73;1566.56;51.3982;18.5446;67.2532;1656.31;1272.22;1703.03;243.922;316.902;231.32;11.2316;40.0842;13.9269;1648.76;1477.13;18.2521;54.4018;23.5314;47.2709;22.3362;61.6565;116.802;272.432;163.707
51.8333;1549.08;1413.8;1325.99;363.069;343.143;467.056;27979.6;28082.3;24053.6;53.6828;28.2489;69;2221.54;1678.78;1156.29;1118.83;13124.5;7046.96;8837.84;1018.7;1592.29;52.378;19.4995;67.2249;1664.87;1274.83;1703.67;239.032;320.658;231.681;11.5914;40.9247;14.2476;1655.56;1486.93;17.1237;56.8157;22.954;48.7253;20.2255;62.6125;115.968;265.19;167.255
52;1564.02;1416.57;1340.79;363.104;339.689;466.647;28026;28019.8;24155.6;53.2502;28.0055;67.4309;2242.48;1690.61;1156.73;1128.32;13156.5;7074.32;8874.99;1018.16;1584.45;51.9725;19.2305;67.2364;1671.15;1284.06;1705.27;238.475;322.293;228.422;10.7759;39.5921;13.8947;1655.98;1476.56;17.8196;56.7847;22.5533;46.3948;21.2604;64.2854;118.285;267.043;166.104
52.1667;1559.14;1426.17;1333.5;364.174;343.346;468.854;27813.4;27813;24381.5;56.2957;28.4873;67.7755;2249.25;1688.74;1168.48;1127.77;13191.1;7096.3;8907.31;1024.32;1589.05;51.4884;18.8053;67.0756;1682.47;1296.51;1718.25;239.739;314.451;234.447;11.0014;38.8509;14.317;1664.06;1474.36;18.4062;53.801;22.8063;47.5449;23.4627;60.7814;115.095;273.122;167.157
52.3333;1569.57;1442.27;1345.47;364.211;348.425;473.054;27487.6;27917.8;24614.3;54.2562;28.7883;66.4585;2263.38;1688.44;1167.72;1126.62;13222.2;7116.64;8887.72;1025.75;1610.31;50.5679;19.0399;69.1501;1690.23;1283.47;1722.51;240.486;313.964;230.578;11.1839;39.4416;14.3333;1673.28;1486.77;18.4007;55.4377;24.0158;46.934;21.1354;61.1468;117.692;272.81;168.877
52.5;1580.03;1448.89;1339.1;365.752;343.581;470.433;27564;27914.2;24680;56.0294;28.1874;69.1556;2288.82;1684.17;1168.2;1133.12;13255.5;7138.95;8925.29;1032.65;1609.45;51.7524;19.3338;66.7623;1700.09;1295.84;1723.88;236.527;311.805;231.279;11.0967;38.5802;13.6639;1665.46;1482;17.9491;54.6638;23.9961;49.2797;21.5032;63.8936;114.985;276.998;167.285
52.6667;1572.06;1448.86;1351.66;370.666;346.248;478.686;27487.4;28117.9;24657.1;53.2253;28.0353;68.0053;2308.82;1694.08;1177.5;1133.06;13306.8;7183.19;8952.27;1040.75;1628.25;51.1064;18.407;67.8517;1700.16;1292.84;1727.76;235.267;317.952;229.968;10.7332;38.7024;14.0262;1679.6;1485.67;17.6032;55.4273;23.338;47.8443;21.8288;62.5612;117.915;269.413;166.803
52.8333;1582.41;1459.5;1355.57;368.105;350.615;475.442;27331.1;28077.5;24738.8;55.8349;27.922;67.1414;2317.86;1693.33;1180.03;1137.12;13355.8;7184.54;8976.83;1036.75;1632.94;51.0394;18.4013;68.6622;1715.25;1302.25;1727.41;236.288;318.753;229.466;10.7555;39.3308;14.1409;1679.32;1488.95;18.0883;56.9863;24.0516;48.3655;22.2104;62.6448;117.128;276.963;166.729
53;1595.52;1456.44;1365.92;372.978;353.997;476.364;27149.2;27993.3;24766.4;54.1313;28.3485;68.2046;2337.59;1705.46;1178.19;1145.91;13417.7;7216.6;8994.93;1040.94;1630.43;50.1486;18.8074;67.9904;1722.59;1300.95;1743.54;236.918;314.473;233.804;11.228;38.9217;14.1912;1671.01;1485.59;17.9333;54.3436;22.6427;47.9732;22.5632;62.4964;117.36;281.065;164.258
53.1667;1601.57;1465.31;1368.4;372.272;356.692;481.017;27082.1;27807.4;24490.2;53.3606;28.1541;68.7204;2350.36;1695.91;1180.67;1145.91;13434.1;7241.9;8995.03;1056.44;1638.32;51.8918;19.8191;68.9565;1720.06;1302.37;1747.24;242.391;315.773;228.623;9.99122;38.9689;13.4344;1684.44;1481.27;17.9024;57.6942;22.8673;46.1796;21.5373;62.76;117.036;278.337;169.17
53.3333;1604.92;1463.23;1371.85;373.897;353.525;481.138;27126.3;27588.2;24188.4;53.4797;28.4651;68.6664;2359.34;1704.29;1188.95;1147.25;13486.5;7273.51;9010.4;1068.6;1644.41;51.5334;20.0473;67.1645;1738.55;1315.17;1753.17;235.98;313.843;225.165;10.5969;39.467;14.0482;1685.27;1495.09;18.5934;54.514;24.0934;46.4681;20.7382;62.6982;117.053;275.631;168.483
53.5;1614.4;1478.24;1376.9;373.105;360.457;483.301;27383.8;27560.8;23770.3;53.6922;27.5252;70.4483;2367.63;1711.09;1183.37;1147.17;13522.7;7310.72;9032.02;1061.67;1664.08;51.916;19.1477;68.1525;1739.82;1317.69;1753.9;237.625;315.937;226.652;10.9122;39.2773;14.437;1687.01;1493.97;18.1472;56.0482;23.0468;48.4677;21.2241;63.374;120.812;280.744;169.68
53.6667;1619.33;1483.63;1391.46;375.525;361.037;485.827;27660.3;27490;23372.7;54.6955;27.1935;68.7684;2373.4;1703.94;1185.25;1143.54;13548;7337.71;9041.7;1071.61;1670.3;51.8975;19.4871;68.8049;1741.34;1318.28;1754.6;236.331;316.498;226.356;11.5324;38.8912;14.2736;1689.51;1501.08;17.8003;54.9917;22.96;47.4872;22.1963;62.9963;120.516;282.459;167.255
53.8333;1623.44;1481.02;1390.62;380.602;363.644;482.431;27791.8;27395.8;22882.6;55.4967;28.6307;70.137;2400.27;1710.25;1194.7;1142.74;13595.2;7384.7;9085.94;1067.34;1668.86;51.095;18.0016;66.9036;1754.37;1325.04;1747.65;233.561;314.117;224.899;10.3889;38.0309;13.9153;1695.56;1482.21;18.8399;54.6142;22.5897;47.455;20.5282;65.3745;122.307;282.423;170.685
54;1625.69;1493.06;1388.15;379.421;362.882;484.87;27346;27444.1;22446.4;55.2081;27.2397;66.2177;2411.91;1721.9;1194.49;1158.91;13667.7;7396.91;9120.36;1068.78;1684.59;51.378;18.3023;69.1761;1753.49;1324.15;1757.08;236.65;315.478;222.028;11.638;38.2857;15.032;1694.17;1505.94;19.4001;55.5243;23.5579;49.68;22.4053;61.8096;118.46;282.176;168.286
54.1667;1632.16;1493.21;1397.59;378.894;363.257;488.967;26627.8;27310.8;22001.3;54.3481;27.5026;65.9258;2412.5;1722.78;1202.73;1156.69;13723.8;7446.19;9112.37;1074.01;1695.47;50.9054;19.0098;67.0788;1765.81;1330.64;1746.93;231.368;315.619;224.997;10.7694;39.0297;14.0565;1685.44;1497.44;17.9656;55.9641;22.6634;48.6363;21.8372;61.5994;118.854;284.922;169.783
54.3333;1643.38;1505.77;1403.39;379.431;360.225;491.932;26601.7;27169.4;21847.2;52.9424;29.0484;67.2045;2434.73;1729.74;1210.57;1151.81;13786.2;7438.95;9152.76;1086.51;1698.38;52.3344;18.0365;67.5483;1774.46;1331.11;1759.38;238.11;312.2;224.512;11.0733;38.5158;14.3662;1697.87;1506.25;17.6557;55.5291;23.236;47.9013;21.203;63.8206;121.3;289.407;169.475
54.5;1655.53;1505.08;1415.9;381.577;363.747;495.454;26537.9;27153.2;21740.6;53.0826;27.6758;68.7677;2434.16;1727.39;1213.58;1158.54;13792.7;7498.02;9153.7;1089.05;1710.35;51.3758;19.1285;67.7226;1771.66;1344.11;1771.21;233.85;314.453;221.584;11.577;37.1586;13.4315;1689.19;1499.37;17.7316;56.7606;23.2294;48.1784;21.5404;61.8735;121.9;280.986;167.973
54.6667;1649.33;1510.35;1418.01;382.153;368.417;496.834;26603.7;27017.6;21662.6;53.1421;27.9524;67.1245;2451.23;1727.75;1205.01;1157.46;13892.9;7532.85;9211.54;1094.41;1719.63;51.4042;19.1238;72.2998;1776.61;1340.63;1775.53;235.416;311.801;224.299;10.8144;39.5432;14.5112;1694.4;1501.96;18.6659;56.5632;23.3584;48.2098;21.9265;62.3938;119.9;289.437;168.976
54.8333;1655.17;1524.45;1422.32;383.578;364.434;502.455;26798.9;26980.8;21714.2;55.3615;26.8902;67.4659;2449.76;1736.09;1214;1162.07;13967.1;7551.04;9218.23;1096.77;1730.24;51.9522;18.2831;69.0956;1785.71;1337.63;1768.67;230.896;314.237;223.392;11.1222;39.0011;14.2795;1687.46;1505.54;18.9512;55.924;24.0196;47.6156;22.4426;65.1851;121.463;287.18;170.37
55;1666.87;1535.37;1422.07;381.625;373.384;503.314;27029;26937.3;21782.2;53.8972;27.2061;66.7257;2461.36;1723.59;1224.14;1168.41;13995.1;7606.21;9230.22;1106.95;1738.43;51.7486;19.9403;68.771;1779.06;1345.28;1792.47;234.389;313.175;221.656;10.2082;38.2294;14.1097;1685.36;1510.2;18.6513;56.2359;22.5486;47.8825;20.8975;65.6127;124.402;289.46;168.884
55.1667;1683.94;1532.64;1433.34;378.468;372.45;505.103;27326.7;27133.9;21878.4;52.4076;27.4356;67.5825;2463.32;1736.7;1219.15;1173.97;14037.9;7631.56;9277.43;1111.5;1742.38;52.1411;20.2129;69.8215;1786.61;1351.57;1775.11;229.418;314.076;223.312;10.7395;37.4995;13.0027;1688.11;1507.03;18.543;56.348;23.0567;47.9417;21.6025;66.5946;120.961;288.742;169.385
55.3333;1671.57;1536.75;1430.1;391.056;372.787;502.303;27145.2;27181.6;22072.1;52.3278;28.1426;65.8593;2473.98;1731.54;1227.44;1175.61;14108.8;7681.97;9289.81;1111.29;1743.41;52.6339;18.9348;69.6753;1801.27;1348.03;1782.36;230.477;311.555;222.765;10.4246;39.1046;14.2108;1694.22;1508.04;19.1848;56.4804;24.4183;48.3945;21.8795;64.1428;120.205;291.34;166.436
55.5;1687.82;1541.55;1447.29;382.815;378.866;504.547;26939.7;27102;22196.1;54.0431;27.5444;67.4089;2482.57;1730.89;1225.73;1157.22;14164.7;7709.08;9349.34;1118.11;1754.93;50.4331;19.6982;69.2077;1791.76;1356.86;1792.69;234.942;305.985;218.534;10.6659;37.5989;14.6535;1688.01;1504.3;18.8739;56.7434;23.4473;48.3036;22.5094;60.1354;122.715;293.627;169.784
55.6667;1690.52;1542.32;1440.93;385.994;375.303;511.05;26738.5;27047.3;22099.9;52.4024;28.2931;67.5964;2487.77;1737.27;1228.99;1162.46;14199.4;7729.87;9380;1123.94;1761.5;52.319;19.6602;67.7402;1790.54;1363.07;1789.67;232.917;305.801;222.361;9.9037;37.0098;14.4249;1687.09;1509.22;18.8193;56.1192;23.5381;48.0522;22.1176;63.245;123.699;294.791;168.257
55.8333;1702.89;1550.43;1459.57;391.674;375.071;512.854;26309;26917.9;22049.2;55.169;28.0975;67.8355;2486.79;1740.24;1231.55;1172.95;14281.4;7758.96;9397.69;1124.3;1768.62;53.7675;20.3089;70.9638;1796.54;1350.72;1800.02;230.839;307.669;222.64;10.759;37.1763;14.3213;1689.29;1521.49;19.3878;57.2258;24.4826;48.455;23.0003;61.8468;122.388;290.944;170.216
56;1709.39;1555.3;1452.71;388.004;385.157;516.67;26009.3;27098.5;21916.6;54.2619;28.072;67.0874;2491.58;1746.85;1237.19;1164.64;14338.5;7822.71;9419.33;1136.77;1791.79;52.2353;19.4378;68.6414;1801.6;1363.58;1802.15;227.14;306.385;219.283;9.48911;37.1406;14.0087;1682.15;1516.11;19.0853;55.4826;23.9885;48.9065;22.6644;63.804;122.667;295.448;170.127
56.1667;1713.75;1565.51;1470.08;389.412;379.789;515.479;26046.8;27032.9;21782.8;53.927;28.7055;64.8256;2485.84;1739.61;1234.54;1176.99;14406.1;7864.08;9440.14;1135.34;1782.96;51.6478;19.393;69.7587;1802.38;1363.91;1799.05;230.533;306.798;217.327;10.5521;35.5964;14.9344;1680.88;1522.79;18.5185;57.1107;24.8472;48.9485;22.0786;62.7434;119.984;295.021;171.164
56.3333;1715.65;1566.41;1460.52;390.803;382.561;514.456;26026.4;26973.6;21724.6;55.0497;26.923;68.627;2494.19;1739.31;1242.2;1168.12;14486.9;7887.17;9484.7;1145.04;1793.64;53.434;21.1024;67.7363;1805.6;1363.49;1798.66;227.161;305.8;219.378;10.7209;36.5919;13.9984;1684.75;1516.64;18.2806;55.3558;23.7008;48.4904;22.4713;62.9275;124.063;295.404;172.631
56.5;1729.46;1572.67;1479.44;391.526;384.038;520.742;26264.1;26891.9;21591.1;53.6691;27.8089;66.5849;2510.92;1732.6;1239.93;1169.76;14497;7931.14;9519.05;1148.3;1809.33;52.3629;20.2464;70.7285;1805.43;1366.69;1800.7;229.332;305.201;215.779;10.2852;35.843;14.2561;1677.76;1522.84;19.0657;56.7412;24.4325;48.018;22.3814;62.8608;126.351;293.434;172.043
56.6667;1730.43;1573.57;1479.57;395.168;385.228;521.46;26279.9;26754.5;21624.1;52.8152;29.2223;65.8954;2503.97;1745.64;1240.73;1178.35;14595.1;7962.59;9526.22;1156.54;1807.06;52.2912;20.343;71.3602;1804.36;1359.24;1806.96;227.253;310.836;219.925;10.2758;37.7915;13.655;1673.96;1525.24;18.8938;54.6163;22.796;49.1872;22.7673;65.7328;122.681;297.711;174.767
56.8333;1734.64;1581.75;1474.57;394.979;384.94;524.195;26139;26585.5;21827.6;52.692;26.9642;66.4788;2497.17;1741.78;1238.47;1175.33;14651.5;8004.06;9601.29;1159.68;1829.64;54.2208;19.7298;70.2475;1796.26;1368.16;1796.7;226.028;304.047;218.078;10.9094;36.956;13.7846;1676.15;1534.66;19.0464;56.31;23.3071;48.7313;22.9716;62.2928;126.69;295.335;176.053
57;1730.45;1585.8;1485.06;394.449;388.938;518.988;26161.4;26437;21961.3;52.8872;27.2367;67.1963;2493.59;1737.71;1246.37;1181.58;14683.8;8067.3;9616.67;1167.76;1834.36;52.6583;19.6491;69.2674;1810;1364.2;1811.44;222.511;302.87;213.903;10.8423;37.5465;13.8519;1674.07;1540.08;19.3283;56.191;24.2422;49.7657;21.9372;65.6139;124.116;300.583;176.283
57.1667;1742.55;1592.06;1483.37;397.159;387.192;522.692;26077.7;26348;22198.7;53.309;27.7487;65.4972;2498.11;1745.92;1245.4;1184.68;14822.9;8078.6;9584.9;1167.99;1845.26;51.8538;19.8787;70.0287;1797.46;1368.16;1804.92;224.933;304.388;214.665;10.4934;37.7;14.0902;1663.4;1533.98;20.3359;58.7073;24.296;48.5973;23.3789;65.5485;127.071;299.803;176.866
