Time;20230815_CHP212_BMAL1_1;20230815_CHP212_BMAL1_2;20230815_CHP212_BMAL1_3;20230815_IMR5_BMAL1_1;20230815_IMR5_BMAL1_2;20230815_IMR5_BMAL1_3;20230815_Lan5_BMAL1_1;20230815_Lan5_BMAL1_2;20230815_Lan5_BMAL1_3;20230815_NGP_BMAL1_1;20230815_NGP_BMAL1_2;20230815_SKNBE_BMAL1_1;20230815_SKNBE_BMAL1_2;20230815_SKNBE_BMAL1_3;20230815_SKNSH_BMAL1_1;20230815_SKNSH_BMAL1_2;20230815_SKNSH_BMAL1_3;20230808_CHP212_BMAL1_1;20230808_CHP212_BMAL1_2;20230808_CHP212_BMAL1_3;20230808_Lan5_BMAL1_1;20230808_Lan5_BMAL1_2;20230808_Lan5_BMAL1_3;20230808_NGP_BMAL1_1;20230808_NGP_BMAL1_2;20230808_NGP_BMAL1_3;20230808_SKNAS_BMAL1_1;20230808_SKNAS_BMAL1_2;20230808_SKNAS_BMAL1_3;20230808_SKNBE_BMAL1_1;20230808_SKNBE_BMAL1_2;20230808_SKNBE_BMAL1_3;20230808_SKNSH_BMAL1_1;20230808_SKNSH_BMAL1_2;20230808_SKNSH_BMAL1_3;20220705_GIMEN_BMAL1_1;20220705_GIMEN_BMAL1_2;20220705_GIMEN_BMAL1_3;20220705_Kelly_BMAL1_1;20220705_Kelly_BMAL1_2;20220705_Kelly_BMAL1_3;20220705_SY5Y_BMAL1_1;20220705_SY5Y_BMAL1_2;20220705_SY5Y_BMAL1_3;20220628_Kelly_BMAL1_1;20220628_Kelly_BMAL1_2;20220628_Kelly_BMAL1_3;20210601_CHP212_BMAL1_1;20210601_CHP212_BMAL1_2;20210601_CHP212_BMAL1_3;20210601_SY5Y_BMAL1_1;20210601_SY5Y_BMAL1_2;20210601_SY5Y_BMAL1_3;20210309_IMR5_BMAL1_1;20210309_IMR5_BMAL1_2;20210309_IMR5_BMAL1_3;20210309_SKNAS_BMAL1_1;20210309_SKNAS_BMAL1_2;20210309_SKNAS_BMAL1_3
46;19.8472;48.7787;17.9335;443.843;646.246;432.334;3339.44;3340.68;3334.15;2760.73;2439.21;14005.4;17928.1;6581.28;215.995;170.049;192.096;20.0754;48.8017;18.6104;3315.8;3090.17;2326.69;1150.8;989.444;1000.3;405.544;253.873;283.828;5717.45;9256.8;6764.53;354.322;463.265;361.226;401.606;339.286;451.754;169.722;176.639;113.469;162.375;131.187;104.542;122.748;123.731;89.0496;11.3761;36.868;15.3984;31.8836;71.9023;28.0766;288.138;251.806;192.788;478.597;315.23;306.621
46.1667;19.3563;46.7948;16.5414;451.981;648.532;437.594;3331.15;3358.03;3319.84;2740.7;2439.07;13872.5;17814.5;6508.86;221.493;168.11;190.52;19.8102;48.1096;18.2166;3306.31;3105.55;2323.17;1163.16;999.71;1002.6;412.189;256.413;291.787;5718.36;9264.43;6782.73;351.25;452.286;356.832;395.196;340.758;450.825;169.521;171.344;112.525;161.808;132.605;105.765;115.783;122.748;89.1584;12.6278;38.0944;14.2968;31.5885;72.8533;27.241;287.021;251.74;190.53;476.363;317.222;307.299
46.3333;18.2851;46.8881;17.3265;458.462;658.953;442.866;3352.16;3364.3;3353.45;2739.84;2450.67;13719.4;17627.2;6481.44;217.917;168.676;188.385;20.1048;48.3471;18.3774;3325.4;3127.98;2343.98;1167.88;1010.47;1012.8;416.439;257.878;292.411;5761.02;9299.71;6802.91;357.705;462.868;359.579;398.515;340.682;452.083;164.487;168.779;107.969;164.182;129.465;106.603;114.026;120.549;85.4074;11.2149;36.8667;14.0673;32.2012;73.6801;28.2862;282.45;250.245;187.748;476.438;320.689;307.133
46.5;18.8036;46.9632;17.7154;457.127;668.199;451.431;3366.84;3347.71;3332.26;2724.45;2425.08;13645;17492.5;6447.75;220.376;168.53;190.67;19.3091;48.3672;18.5988;3329.33;3108.31;2339.82;1170.01;1015.64;1019.59;414.141;259.587;292.932;5755.59;9327.94;6807.39;351.197;454.796;359.403;395.384;335.957;451.205;157.094;166.182;106.554;162.308;132.937;107.308;111.821;115.563;83.4994;11.8023;37.2076;14.6868;32.4294;72.9872;28.5327;286.526;253.674;187.404;478.085;317.898;308.163
46.6667;19.9869;47.1442;18.3625;464.791;667.015;454.304;3357.8;3370.31;3343.83;2726.23;2431.31;13494.7;17540.2;6415.91;217.258;166.137;188.149;20.2283;46.5983;18.3115;3324.68;3123.62;2343.31;1182.99;1016.34;1025.29;416.383;257.429;293.967;5780.56;9352.77;6838.96;358.384;459.678;361.104;397.495;335.551;447.938;152.04;157.963;103.759;167.023;133.146;105.32;109.122;112.422;83.2551;11.8995;38.9929;15.1948;32.1051;74.5322;27.4072;284.973;252.981;186.802;476.926;321.849;309.452
46.8333;18.943;45.5765;17.04;467.885;677.649;461.055;3379.86;3369.34;3357.75;2699.29;2412.7;13511.7;17485.7;6411.9;215.002;165.496;189.228;21.1858;48.1632;18.3367;3315.75;3147.13;2361.95;1187.73;1032.5;1036.05;418.277;261.64;298.111;5778.67;9373.34;6832.3;350.941;456.827;359.607;392.052;335.659;448.275;147.242;152.107;102.301;160.927;133.299;105.19;106.114;110.925;79.4144;11.0958;37.4563;15.025;32.5886;72.4575;28.5764;284.104;255.827;185.406;475.193;318.64;309.581
47;19.4145;46.6544;17.1783;469.241;690.159;461.555;3378.33;3354.97;3350.72;2721.76;2423.73;13387.4;17553.7;6347.62;217.208;168.27;188.991;20.0444;47.791;18.5204;3355.13;3134.32;2361.15;1197.45;1033.29;1043.51;421.992;263.344;299.183;5794.77;9394.37;6845.54;353.932;461.185;360.245;389.978;336.766;442.206;144.674;150.344;98.4369;162.791;135.155;102.191;108.112;104.095;81.477;11.257;38.091;14.3228;32.4425;74.928;28.2988;277.366;252.068;181.443;478.001;318.424;308.99
47.1667;19.2935;46.6665;17.3946;479.743;700.134;467.492;3397.68;3376.84;3363.56;2697.93;2422.72;13414.2;17516.8;6370.16;217.96;168.149;189.366;20.8061;48.7801;19.0746;3356.03;3129.68;2367.39;1201.11;1041.51;1051.12;426.969;267.513;300.645;5808;9445.15;6870.93;355.517;453.243;360.14;388.214;334.27;438.535;139.869;145.452;96.6042;166.592;133.959;105.262;103.09;101.339;78.2158;10.9939;38.5806;15.6939;32.6645;73.5264;27.4682;280.253;252.619;183.515;477.017;323.874;308.444
47.3333;19.4671;47.2176;16.3582;484.114;699.968;470.35;3420.01;3395.59;3384.08;2674.86;2428.79;13343.1;17479.4;6349.44;214.046;169.983;186.923;20.8779;47.8139;18.7552;3363.75;3135.11;2364.91;1215.13;1055.74;1045.75;423.09;268.955;301.835;5830.52;9422.55;6902.05;349.565;462.059;360.968;386.033;331.538;438.772;137.347;139.234;96.4751;165.537;134.88;104.554;102.068;99.9265;76.1324;11.8967;38.74;14.4996;32.4756;74.2422;28.2736;278.626;255.019;181.648;472.601;321.368;308.841
47.5;19.7426;46.5825;16.7645;493.574;706.03;476.492;3397.45;3395.07;3381.29;2642.98;2410.2;13263.4;17371;6290.7;217.506;165.833;186.828;20.7607;48.9291;18.7994;3369.26;3143.26;2388.35;1218.01;1054.7;1066.54;427.015;266.218;303.483;5849.61;9476.67;6898;353.65;463.137;356.245;386.792;329.213;440.775;132.623;136.237;91.5085;165.802;136.137;105.281;100.691;96.5054;74.2516;12.1925;38.9212;15.3953;32.9661;75.2609;28.2298;283.748;251.773;182.079;474.698;326.787;308.476
47.6667;18.6825;46.9776;17.3905;496.278;712.85;483.143;3408.31;3397.01;3386.24;2627.93;2380.59;13195.2;17204.7;6291.46;213.125;166.713;188.08;21.171;46.6091;19.7345;3360.24;3157.1;2373.15;1228.82;1061.46;1067.27;426.947;270.818;303.646;5866.57;9468.67;6920.29;351.905;454.28;360.717;384.161;332.062;442.156;130.789;133.133;92.5245;164.527;135.606;106.67;97.5459;93.4454;73.1549;12.3915;39.4822;15.5928;31.8458;74.0837;27.0942;281.175;253.811;180.596;473.684;323.32;310.859
47.8333;18.8107;46.2302;17.2299;501.293;718.634;488.259;3409.42;3405.57;3393.07;2592.83;2368.09;13075.4;17055;6268.04;213.376;166.597;186.389;19.9266;47.7663;18.9252;3378.44;3181.79;2390.91;1232.77;1072.03;1089.94;434.047;269.769;303.938;5877.17;9498.56;6934.26;354.751;459.194;357.144;383.797;329.906;432.597;128.142;129.925;89.2155;164.71;136.71;106.708;91.664;89.8838;72.866;11.0569;38.2159;15.0554;32.6824;76.3584;27.8218;279.77;254.602;182.065;471.303;328.196;310.676
48;18.7113;47.0573;17.2596;502.816;728.707;493.298;3417.11;3400.13;3389.98;2558.97;2360.95;13100.8;16966.3;6248.44;211.359;167.699;187.961;19.8808;48.8807;19.1123;3386.49;3167.08;2399.31;1245.73;1081.71;1088.13;439.474;272.95;304.852;5887.78;9500.98;6946.48;350.556;456.657;360.82;381.466;328.721;434.69;123.651;125.902;88.9889;166.053;136.062;104.538;92.0071;88.514;70.9221;11.8573;36.5346;14.8869;32.1742;76.2934;28.203;281.058;256.319;180.121;474.153;328.759;310.51
48.1667;18.9095;48.4206;16.457;510.564;750.482;498.72;3431.46;3411.5;3413.9;2541.03;2355.72;12979.6;16809.1;6211;212.183;166.558;180.905;20.6389;48.7161;18.7085;3389.59;3180.48;2390.4;1247.06;1084.73;1103.85;432.504;272.711;308.786;5908.95;9543.37;6968.2;350.543;452.719;361.393;379.053;328.82;433.012;119.325;121.173;86.6895;165.445;137.593;106.958;91.463;86.2462;71.345;11.1564;36.9523;14.6605;33.8995;73.6053;28.6221;281.792;255.886;179.631;477.489;325.951;311.157
48.3333;17.8735;47.2771;17.2206;517.583;752.307;501.033;3428.17;3421.83;3412.98;2518.91;2380.41;12990.6;16695.2;6201.64;213.334;166.548;183.622;20.0754;46.8859;18.5524;3390.46;3187.74;2396.82;1267.26;1094.64;1116.49;439.172;278.215;311.119;5918.21;9569.59;7008.5;347.931;455.072;361.94;383.84;322.195;429.9;118.921;119.457;84.8163;168.024;136.018;105.695;88.0763;84.8748;69.987;11.9813;37.1642;15.4068;32.9241;74.4708;27.7477;280.481;253.307;177.454;469.851;327.802;324.984
48.5;19.6784;47.3725;16.8776;522.883;749.88;506.545;3444.81;3417.42;3421.95;2510.04;2347.85;12835.5;16584.5;6267.79;212.401;166.182;184.041;20.5648;48.7249;18.7072;3389.72;3187.64;2412.07;1267.61;1112.86;1114.08;436.418;272.328;311.643;5937.99;9574.79;7023.9;348.382;453.031;357.374;376.828;325.523;431.667;113.859;114.705;81.7448;166.455;138.913;105.895;87.6407;79.4349;68.6678;11.7927;37.5973;14.5738;34.3792;76.199;28.1849;281.636;255.426;179.44;469.508;325.737;312.009
48.6667;18.8025;47.6784;17.076;523.649;764.382;518.603;3445.48;3417.64;3421.05;2485.93;2352.87;12852.3;16537.6;6242.52;211.021;165.38;182.308;21.2754;46.4856;18.9666;3403.38;3188.19;2418.94;1273.17;1114.32;1131.24;437.98;273.942;311.263;5941.74;9621.99;7049.46;351.983;453.352;359.853;379.792;323.207;420.847;110.244;112.356;81.6009;166.282;140.671;106.723;85.2033;78.057;66.9484;12.8981;39.2211;15.7307;32.5827;75.9189;29.5263;284.106;255.096;177.096;472.728;330.413;310.259
48.8333;18.8518;47.9761;17.3581;526.168;767.615;518.588;3454.95;3445.58;3426.47;2445.9;2329.05;12807.5;16397.1;6247.21;214.254;168.121;181.983;21.5846;48.7575;18.785;3408.21;3195.39;2421.74;1283.16;1114.34;1132.21;445.712;275.381;314.872;5964.13;9627.63;7057.67;350.852;451.04;358.899;371.683;318.305;420.237;108.951;107.843;78.2428;169.532;139.325;104.741;84.2801;75.8384;67.1143;11.1841;36.6323;15.333;33.2776;75.1373;29.455;287.922;259.615;178.888;468.705;332.084;308.089
49;20.3152;47.6377;16.7916;536.674;765.3;519.843;3459.29;3431.37;3429.31;2465.69;2351.98;12738.7;16357.3;6191.7;210.078;165.478;183.067;20.4591;48.3217;19.9081;3421.73;3200.89;2423.49;1285.88;1121.81;1144.89;447.06;284.265;318.411;5987.87;9671.73;7090.94;348.144;455.267;362.348;372.441;322.87;428.29;106.85;105.681;79.0324;170.248;139.924;105.352;83.2143;73.9706;67.9934;10.7541;38.8431;14.131;34.4877;76.0191;28.0032;282.931;257.161;175.474;468.008;335.164;305.091
49.1667;19.1716;47.1049;16.7353;536.542;779.648;529.125;3460.13;3454.17;3436.15;2468.15;2387.48;12706.4;16464.1;6157.02;211.537;165.922;181.543;21.0619;48.2961;18.8826;3426.52;3194.08;2430.12;1298.52;1138.28;1157.15;444.709;283.934;319.374;5995.23;9708.8;7114.46;350.855;463.192;363.113;370.547;315.654;419.333;102.223;99.1204;77.0062;167.912;140.57;105.324;80.8811;71.0486;63.0594;12.0487;39.0077;14.4274;33.959;76.2552;28.4002;280.452;259.608;177.65;470.814;331.013;308.654
49.3333;19.7486;45.6769;16.8486;548.487;791.251;530.94;3468.32;3434.48;3439.54;2447.51;2400.58;12588.2;16290.5;6080.24;212.404;165.91;183.753;20.2663;48.1716;18.9434;3436.84;3220.84;2442.08;1309.82;1150.55;1164.18;448.395;284.494;321.182;6031.34;9684.46;7112.83;350.187;454.954;355.899;369.86;315.12;417.321;99.2157;97.3781;74.2884;168.462;139.775;106.815;79.172;69.6649;64.1444;12.1103;37.5689;15.4569;32.5501;75.1074;29.5031;285.173;258.625;174.308;468.958;332.79;309.256
49.5;19.4061;46.8879;16.5902;554.088;796.168;534.866;3465.72;3434.92;3451.74;2420.12;2415.69;12552.1;16178;6029.59;210.684;165.349;179.491;20.5555;46.9381;19.4079;3444.09;3227.48;2442.42;1320.82;1155.47;1174.04;454.646;287.084;320.777;6034.72;9731.81;7147.64;352.483;457.396;360.028;366.593;315.547;411.514;97.5729;95.9275;71.9689;175.195;142.781;104.382;78.0184;68.877;63.0028;11.3838;36.1283;15.1886;33.3641;77.2113;29.2207;283.295;258.569;176.031;471.781;333.122;312.959
49.6667;19.2464;47.5825;16.7752;555.878;800.674;541.212;3495.21;3460.3;3458.85;2448.16;2401.27;12461.7;16091.8;5953.76;206.853;164.765;182.391;21.2346;48.6112;19.0559;3450.27;3215.01;2441.94;1330.76;1159.69;1176.39;458.858;286.498;321.928;6058.21;9764.99;7178.3;355.483;457.098;361.68;371.283;311.164;410.969;93.6576;91.5073;74.6413;171.937;142.939;105.859;78.53;66.2842;61.4044;11.9202;36.278;15.36;33.5155;75.5334;29.016;285.366;259.419;178.208;466.62;335.634;313.287
49.8333;18.7544;48.2628;17.3163;561.513;806.807;555.44;3488.47;3456.29;3466.43;2429.44;2419.94;12344.1;15976.1;5922.54;208.882;164.488;179.682;21.8838;47.3702;18.6643;3445.71;3219.46;2462.38;1347.59;1168.43;1189.71;456.879;284.728;322.673;6073.77;9810.49;7189.34;351.992;454.063;362.978;363.289;312.956;412.997;92.8804;91.4156;72.7658;173.544;143.051;103.867;74.9057;63.9897;60.0462;12.377;37.3724;14.928;33.8369;75.7194;28.2768;281.965;262.33;177.495;466.623;328.463;315.085
50;20.2689;48.006;17.4957;560.623;814.473;550.405;3496.18;3467.11;3471.39;2423.63;2430.34;12289.2;15878.9;5910.96;205.985;163.804;177.144;19.1264;49.7193;17.9566;3457.1;3232.1;2456.84;1339.61;1188.12;1200.4;457.2;287.364;323.995;6104.63;9816.65;7217.22;355.233;454.485;359.467;363.891;309.23;411.731;91.9575;84.8349;71.0358;174.072;141.603;106.218;75.054;63.6118;59.8966;12.1665;38.6487;15.4044;33.4612;77.6565;28.5141;284.816;262.834;177.95;469.444;332.795;317.611
50.1667;20.6609;46.7712;17.1618;569.268;824.435;556.248;3493.73;3468.12;3456.8;2440.26;2425.53;12116.3;15753.4;5865.72;203.889;162.83;179.145;19.989;49.0102;19.5683;3451.68;3231.68;2454.68;1355.51;1189.53;1206.87;461.09;286.824;325.659;6119.45;9850.72;7221.03;351.531;456.249;355.266;360.208;312.433;409.279;85.1763;83.8304;68.2758;173.569;139.699;103.926;72.8504;61.6988;58.1932;11.734;37.3117;15.9749;33.2919;76.6159;29.1774;281.973;263.929;174.609;472.309;336.221;312.382
50.3333;18.9077;48.6022;17.3369;574.774;826.694;570.516;3508.22;3472.05;3470.03;2445.23;2415.97;12070.9;15582.1;5789.89;205.946;166.611;179.674;21.1408;45.8589;19.6172;3461.86;3236.97;2469.41;1369.8;1197.73;1213.47;468.025;290.74;329.182;6143.01;9888.66;7239.75;352.972;459.923;357.061;362.863;309.581;404.645;85.8338;79.4655;68.428;171.547;144.854;104.867;71.3143;59.9018;59.2757;11.8503;36.7335;16.2814;33.8228;76.6191;27.6075;285.521;263.115;173.172;469.248;332.757;315.294
50.5;18.5846;48.1342;17.0914;578.395;840.042;572.163;3510.22;3471.73;3502.35;2446.6;2397.91;11984.4;15462;5791.51;211.767;161.016;179.75;20.4147;46.8192;19.7032;3464.52;3234.64;2469.15;1378.11;1206.16;1227.62;464.595;295.557;331.86;6175.73;9918.5;7270.33;355.6;454.799;358.715;359.245;311.141;402.736;83.7808;78.5135;66.2572;171.646;143.102;104.985;67.7306;56.7181;59.7011;11.4039;38.7138;15.0726;33.8102;76.0538;29.3782;286.972;263.552;175.328;465.194;332.993;318.157
50.6667;18.9646;47.4116;16.5124;584.015;837.204;579.419;3537.72;3491.43;3491.34;2460.37;2375.4;12005.3;15390.9;5810.28;204.037;164.097;178.593;19.6639;48.9139;18.1557;3469.49;3242.18;2476.89;1387.69;1210.27;1232.17;468.41;299.492;332.657;6200.06;9971.15;7281.69;350.08;463.342;363.655;361.06;307.981;400.815;81.4802;76.576;64.7067;173.1;147.053;103.271;70.3589;55.6244;56.7253;11.5055;38.5674;15.0904;32.5108;76.749;28.6003;282.417;268.518;176.102;464.742;333.458;318.573
50.8333;19.0168;47.6246;16.8555;592.96;854.66;585.164;3526.47;3491.8;3496.19;2470.43;2384.27;11921;15249.4;5741.02;208.31;165.162;179.608;21.8292;47.1672;18.3702;3467.53;3259.12;2480.05;1399.74;1222.25;1238.35;474.7;294.175;334.229;6221.22;10002.4;7310.43;354.188;458.835;361.523;354.004;309.678;401.549;80.2197;75.62;65.7142;177.163;147.616;102.279;67.8875;53.728;58.2203;11.5973;38.0969;14.0644;34.435;76.8577;27.3458;283.351;269.781;171.132;462.651;334.357;317.145
51;19.5006;47.7586;17.4693;592.959;855.716;590.244;3544.75;3483.45;3509.27;2514.01;2358.26;11789.6;15146.2;5686.05;207.157;163.15;177.78;20.9829;47.0438;19.1413;3473.28;3279.06;2494.23;1403.07;1230.4;1251.54;472.1;301.418;330.088;6244.82;10033.7;7326.66;354.874;459.15;360.626;352.753;308.179;395.027;77.5523;72.4985;63.9328;173.472;144.509;104.344;68.3465;52.4664;55.7265;11.8816;36.1371;14.0515;33.5071;76.3904;28.6853;282;265.805;176.665;463.904;338.388;313.644
51.1667;19.7338;48.3053;17.5444;590.817;865.368;595.92;3533.68;3484.12;3505.45;2538.97;2329.22;11753.7;15136.9;5618.86;204.974;161.858;177.107;21.1786;48.9952;20.7719;3496.29;3261.33;2499.89;1422.17;1239.48;1264.99;473.205;301.8;338.783;6261.96;10098.5;7361.03;352.244;461.984;358.481;350.342;303.501;396.355;78.28;68.6239;62.7461;171.612;148.138;100.757;64.0702;51.0473;55.1938;12.0498;37.243;14.8843;33.7572;77.7962;29.2687;284.452;268.726;175.327;461.863;337.512;316.826
51.3333;19.648;46.1588;17.8473;601.548;872.187;593.309;3554.3;3495.25;3524.36;2542.1;2317.71;11665.5;15023.8;5593.88;207.069;164.544;182.328;21.2763;50.6955;18.2264;3496.41;3267.33;2499.99;1420.81;1258.48;1276.1;481.421;302.351;336.592;6294.35;10144.3;7390.35;355.081;458.577;358.205;351.177;304.853;398.509;74.2368;65.8286;63.5899;176.222;149.623;102.827;64.2775;47.6286;57.2554;12.261;38.4216;14.8894;33.4527;73.0059;28.975;285.025;269.434;173.861;462.885;334.559;319.415
51.5;19.6167;47.8304;17.4548;607.961;874.389;601.529;3563.27;3495.48;3531.28;2591.4;2325.3;11632.3;15004.7;5564.13;204.911;163.941;179.296;21.1395;49.409;19.384;3502.35;3284.46;2517.22;1445.43;1267.97;1280.97;476.447;303.257;337.991;6314.01;10154.6;7403.15;356.206;455.33;361.091;353.529;303.173;392.989;73.8722;63.5544;59.6325;175.329;149.531;100.908;63.6699;47.8703;55.0607;11.93;38.4289;15.3534;34.0935;75.5151;28.8106;289.246;270.984;175.164;464.585;335.981;321.384
51.6667;20.0961;48.0978;16.7443;610.682;886.24;607.893;3556.78;3498.18;3507;2591.74;2329.59;11626.6;15007.8;5572.59;207.989;165.411;178.553;20.8687;49.0556;18.2402;3500.15;3284.3;2500.64;1448.2;1266.59;1292.25;476.991;303.95;340.002;6310.23;10198.3;7416.79;353.536;460.982;360.186;348.254;300.876;393.593;70.4986;62.3684;62.6784;172.702;148.617;101.512;62.7745;47.0863;54.5462;11.8022;37.6774;14.9975;33.1732;77.3235;28.3538;286.942;271.265;176.077;459.296;340.953;322.224
51.8333;18.9309;48.1533;17.6824;620.333;901.539;612.059;3586.71;3502.86;3525.11;2574.47;2339.16;11639.8;14675.1;5515.53;209.811;161.572;180.785;20.9585;48.4635;19.4055;3511.99;3286.87;2509.19;1459.66;1278.92;1302.24;483.537;307.576;342.817;6355.95;10243.1;7457.38;356.579;459.961;356.12;345.035;302.154;387.481;68.962;60.593;59.0351;174.403;151.987;100.295;61.5808;45.1063;53.701;12.4841;36.8419;14.9359;32.5933;78.4819;28.4217;286.82;276.049;174.865;456.678;339.134;323.269
52;19.9185;46.239;17.7134;619.49;905.856;616.589;3585.76;3507.94;3547.25;2559.7;2333.35;11586.9;14545.6;5477.68;204.291;165.668;177.665;21.6773;48.018;19.9797;3521.16;3302.82;2526.47;1468.53;1282.18;1305.7;488.611;307.443;340.522;6377.64;10285.2;7476.94;354.774;459.938;358.284;343.802;297.649;384.965;68.7535;60.3645;59.9859;170.474;152.919;100.315;59.3408;43.0724;54.9795;10.9327;37.608;14.4381;34.0002;76.5521;29.4466;288.625;274.996;171.972;459.616;344.508;320.331
52.1667;19.5523;48.7936;17.3588;626.727;907.877;626.836;3579.77;3513.28;3540.1;2566.47;2345.72;11534.3;14425.6;5416.47;205.59;163.235;176.885;21.4229;49.6381;19.3736;3527.16;3301.31;2532.36;1474.32;1295.06;1324.08;488.385;305.254;343.203;6399.87;10319.9;7493.72;355.233;465.135;360.243;338.27;298.682;389.373;68.6727;56.8864;59.8194;173.886;152.559;100.513;59.8647;42.9911;51.8507;11.5586;38.6542;15.204;34.0079;75.5871;28.5949;285.902;277.528;174.626;457.647;337.554;321.158
52.3333;19.1295;46.9227;18.4334;628.995;916.304;628.3;3594.56;3533.34;3554.86;2595.31;2342.2;11597.3;14357.2;5333.04;206.995;159.949;177.407;20.6121;48.06;19.9538;3522;3301.82;2521.82;1481.25;1304.25;1329.07;487.799;310.881;342.895;6426.05;10363;7547.19;354.213;459.974;359.18;341.586;296.76;383.6;66.5042;53.394;58.4774;174.813;151.117;98.1964;58.6124;40.372;51.7851;12.209;37.9393;14.948;35.5832;77.6804;28.7325;288.153;272.097;175.379;457.292;339.123;329.058
52.5;19.4251;47.5016;16.9715;631.726;919.922;633.856;3608.59;3510.48;3564.55;2575.35;2340.82;11529.7;14266.7;5263.46;205.236;164.069;176.016;20.5824;47.8551;19.2733;3544.43;3297.93;2526.95;1486.9;1325.07;1340.73;488.713;309.072;347.131;6466.96;10426.9;7578.78;354.541;466.866;363.943;336.401;298.775;383.275;64.0386;54.9262;57.7405;172.946;152.047;96.2411;57.0375;40.9729;52.1378;11.4578;37.8314;15.0401;35.8237;78.6402;27.8147;287.273;278.511;178.153;458.213;345.394;327.952
52.6667;19.3918;47.0366;17.7226;641.491;932.251;633.748;3596.25;3518.68;3546.16;2560.53;2344.28;11540.9;14144.8;5230.68;205.716;165.468;175.794;21.403;47.5603;19.7498;3533.11;3298.16;2542.84;1501.34;1329.17;1349.62;494.128;312.53;346.706;6487;10442.8;7592.19;356.587;460.769;360.767;338.316;298.631;381.272;63.1253;51.7991;57.8953;174.095;155.55;99.1349;57.6959;39.5425;52.7288;12.3706;38.9154;15.155;33.709;77.6784;29.683;292.334;280.49;174.74;456.217;348.049;327.521
52.8333;19.7487;46.8029;18.109;640.721;944.81;643.308;3620.41;3544.52;3586.1;2547.62;2342.7;11390.8;14137.4;5211.24;209.009;162.742;177.082;20.8844;47.2118;19.9846;3540.05;3321.86;2532.86;1520.46;1328.64;1358.92;503.776;317.088;349.054;6527.65;10482.6;7628.69;358.993;460.892;362.315;343.002;298.574;375.728;61.6955;49.7328;57.0131;173.55;154.332;97.1701;57.5367;39.0714;51.2185;12.5744;37.9927;15.2566;34.5355;77.3069;29.7421;294.226;280.044;174.702;460.429;341.805;331.229
53;18.822;48.0137;17.2269;649.402;944.953;644.347;3610.76;3531.18;3596.82;2537.36;2341.35;11305.8;14030.2;5138.25;209.312;162.856;180.479;21.5822;48.4878;19.5073;3547.77;3331.38;2540.52;1518.25;1349.72;1366.7;492.744;315.666;351.59;6549.96;10545.2;7649.57;355.606;458.521;366.292;334.299;294.933;375.09;62.6;48.6736;56.3212;176.027;154.256;97.6354;56.1453;36.6307;53.3185;11.224;37.6332;15.8421;34.187;77.4952;29.8415;287.127;276.594;173.062;459.648;349.983;329.759
53.1667;20.0633;48.366;17.0124;656.949;949.367;658.26;3637.73;3527.81;3564.99;2505.25;2334.72;11332.4;14019.1;5078.61;206.103;162.171;182.902;21.0157;46.7748;18.9547;3542.52;3320.91;2557.11;1534.61;1354.6;1373.38;500.007;317.17;352.801;6588.53;10557.5;7664.32;357.504;458.421;359.211;328.62;297.057;373.924;59.9504;45.9643;54.0634;173.428;156.512;97.7397;54.4035;34.8542;53.122;11.7764;36.8067;15.5181;35.6229;79.2329;28.7123;294.42;279.918;178.56;455.572;348.916;327.123
53.3333;19.539;45.7475;17.1293;663.485;961.962;659.854;3625.91;3555.76;3594.7;2480.74;2329.42;11294.1;13945.3;5063.29;208.142;161.389;179.167;21.0754;47.833;19.1581;3561.17;3341.74;2543.94;1551.42;1358.76;1385.9;504.765;319.507;352.141;6606.02;10615.8;7725.34;355.015;456.636;364.116;331.332;288.37;369.777;58.426;45.7235;53.5552;172.456;156.515;95.8436;52.7377;34.1503;53.2583;11.803;37.1;14.6294;32.9223;77.9608;30.341;291.52;284.298;174.105;452.081;349.865;332.892
53.5;19.1353;47.9032;16.8994;659.379;965.889;663.367;3628.7;3537.12;3587.96;2436.54;2317.48;11198.1;13944.7;4972.85;211.274;161.259;177.675;20.8312;48.3324;19.5837;3562.55;3347.45;2564.94;1552.47;1373.03;1389.14;500.283;320.708;357.944;6639.51;10658;7727.93;359.719;461.722;361.818;332.633;290.037;372.731;57.5319;42.9642;54.9075;173.232;158.059;94.4905;54.376;33.7576;54.6351;11.4916;35.983;15.3594;34.9155;78.5098;30.1648;290.25;287.63;174.577;456.875;353.375;328.928
53.6667;19.6306;47.4558;16.8159;668.998;978.868;665.09;3634.55;3550.73;3574.66;2390.43;2311.27;11121.8;13916.9;4954.46;207.516;161.526;182.244;20.1393;47.8031;19.2397;3585.72;3321.47;2565.82;1556.53;1380.36;1400.85;505.6;318.159;356.655;6660.02;10680.1;7749.35;355.33;463.09;363.286;326.91;295.419;373.334;56.7626;40.7657;53.3637;169.944;155.965;94.1816;52.9724;32.8787;51.1658;12.0194;39.043;14.7479;34.9715;79.0877;29.7178;292.152;284.462;176.335;452.522;345.879;333.266
